date,volume,open,close,high,low,adjclose
2018-11-02,2600,26.010000228881836,25.700000762939453,26.108999252319336,25.610000610351562,25.700000762939453
2018-11-01,2400,26.049999237060547,25.881999969482422,26.049999237060547,25.829999923706055,25.881999969482422
2018-10-31,3800,26.079999923706055,25.746999740600586,26.086000442504883,25.540000915527344,25.746999740600586
2018-10-30,8000,25.190000534057617,25.62700080871582,25.62700080871582,25.190000534057617,25.62700080871582
2018-10-29,2300,25.549999237060547,25.224000930786133,25.660999298095703,25.045000076293945,25.224000930786133
2018-10-26,4500,25.260000228881836,25.406999588012695,25.45400047302246,25.08799934387207,25.406999588012695
2018-10-25,16200,25.559999465942383,25.489999771118164,25.600000381469727,25.479999542236328,25.489999771118164
2018-10-24,4900,25.760000228881836,25.3799991607666,25.760000228881836,25.3799991607666,25.3799991607666
2018-10-23,8400,25.899999618530273,26.0,26.0,25.52199935913086,26.0
2018-10-22,5000,26.0,26.041000366210938,26.17799949645996,26.0,26.041000366210938
2018-10-19,2700,26.190000534057617,26.04199981689453,26.266000747680664,26.04199981689453,26.04199981689453
2018-10-18,7600,27.729999542236328,26.190000534057617,27.729999542236328,26.15999984741211,26.190000534057617
2018-10-17,9400,26.469999313354492,26.545000076293945,26.6560001373291,26.2450008392334,26.545000076293945
2018-10-16,5000,26.399999618530273,26.591999053955078,26.591999053955078,26.11199951171875,26.591999053955078
2018-10-15,8100,26.479999542236328,26.152000427246094,26.479999542236328,25.990999221801758,26.152000427246094
2018-10-12,9300,25.889999389648438,26.1299991607666,26.43600082397461,25.889999389648438,26.1299991607666
2018-10-11,10600,26.25,25.9950008392334,26.503999710083008,25.906999588012695,25.9950008392334
2018-10-10,8400,27.100000381469727,26.490999221801758,27.100000381469727,26.489999771118164,26.490999221801758
2018-10-09,6300,27.420000076293945,27.209999084472656,27.639999389648438,27.09000015258789,27.209999084472656
2018-10-08,7000,26.510000228881836,27.06999969482422,27.06999969482422,26.510000228881836,27.06999969482422
2018-10-05,3300,26.6200008392334,26.422000885009766,26.645999908447266,26.280000686645508,26.422000885009766
2018-10-04,15400,26.610000610351562,26.549999237060547,26.610000610351562,26.3799991607666,26.549999237060547
2018-10-03,28500,26.81999969482422,26.75,26.98900032043457,26.75,26.75
2018-10-02,11300,26.979999542236328,26.81999969482422,26.979999542236328,26.6299991607666,26.81999969482422
2018-10-01,6700,27.170000076293945,26.8700008392334,27.170000076293945,26.834999084472656,26.8700008392334
2018-09-28,4000,26.829999923706055,27.010000228881836,27.134000778198242,26.829999923706055,27.010000228881836
2018-09-27,2700,27.030000686645508,27.079999923706055,27.135000228881836,26.989999771118164,27.079999923706055
2018-09-26,5100,27.049999237060547,27.0,27.15999984741211,26.979999542236328,27.0
2018-09-25,7600,27.059999465942383,26.952999114990234,27.090999603271484,26.889999389648438,26.952999114990234
2018-09-24,14300,27.200000762939453,26.989999771118164,27.200000762939453,26.808000564575195,26.989999771118164
2018-09-21,19000,27.31999969482422,27.0310001373291,27.424999237060547,27.0,27.0310001373291
2018-09-20,49500,26.809999465942383,27.290000915527344,27.350000381469727,26.549999237060547,27.290000915527344
2018-09-19,44400,26.899999618530273,26.440000534057617,26.899999618530273,26.40999984741211,26.440000534057617
2018-09-18,11500,26.34000015258789,26.579999923706055,26.65999984741211,26.229999542236328,26.579999923706055
2018-09-17,15800,26.809999465942383,26.40999984741211,26.809999465942383,26.40999984741211,26.40999984741211
2018-09-14,20900,26.479999542236328,26.523000717163086,26.65999984741211,26.479999542236328,26.523000717163086
2018-09-13,32400,26.719999313354492,26.459999084472656,26.75,26.261999130249023,26.459999084472656
2018-09-12,18300,26.31999969482422,26.472000122070312,26.55900001525879,26.31999969482422,26.472000122070312
2018-09-11,4900,26.30900001525879,26.47599983215332,26.481000900268555,26.299999237060547,26.47599983215332
2018-09-10,3300,26.336000442504883,26.229999542236328,26.3439998626709,26.229999542236328,26.229999542236328
2018-09-07,11400,26.11400032043457,26.350000381469727,26.350000381469727,26.11400032043457,26.350000381469727
2018-09-06,7500,25.969999313354492,26.110000610351562,26.219999313354492,25.969999313354492,26.110000610351562
2018-09-05,4000,26.1200008392334,26.03499984741211,26.1200008392334,25.947999954223633,26.03499984741211
2018-09-04,5200,26.299999237060547,26.049999237060547,26.299999237060547,26.010000228881836,26.049999237060547
2018-08-31,4600,26.299999237060547,26.270000457763672,26.299999237060547,26.177000045776367,26.270000457763672
2018-08-30,7500,26.040000915527344,26.299999237060547,26.299999237060547,26.040000915527344,26.299999237060547
2018-08-29,4500,26.139999389648438,26.148000717163086,26.25,26.09000015258789,26.148000717163086
2018-08-28,4000,26.479999542236328,26.1299991607666,26.479999542236328,26.1299991607666,26.1299991607666
2018-08-27,9700,26.6299991607666,26.323999404907227,26.6299991607666,26.270000457763672,26.323999404907227
2018-08-24,5300,26.030000686645508,26.347999572753906,26.378999710083008,26.030000686645508,26.347999572753906
2018-08-23,8200,26.079999923706055,26.06999969482422,26.18000030517578,26.040000915527344,26.06999969482422
2018-08-22,4000,25.969999313354492,26.086999893188477,26.086999893188477,25.920000076293945,26.086999893188477
2018-08-21,2600,26.0,26.0,26.0,25.895000457763672,26.0
2018-08-20,900,25.947999954223633,25.940000534057617,25.947999954223633,25.940000534057617,25.940000534057617
2018-08-17,4700,25.75,25.87700080871582,25.87700080871582,25.708999633789062,25.87700080871582
2018-08-16,3600,25.600000381469727,25.625,25.709999084472656,25.600000381469727,25.625
2018-08-15,2600,25.799999237060547,25.63800048828125,25.799999237060547,25.58300018310547,25.63800048828125
2018-08-14,6500,25.798999786376953,25.820999145507812,25.868999481201172,25.74799919128418,25.820999145507812
2018-08-13,1600,25.469999313354492,25.665000915527344,25.70800018310547,25.469999313354492,25.665000915527344
2018-08-10,4600,25.68000030517578,25.575000762939453,25.69300079345703,25.540000915527344,25.575000762939453
2018-08-09,2600,25.219999313354492,25.68000030517578,25.743999481201172,25.219999313354492,25.68000030517578
2018-08-08,2800,25.760000228881836,25.413999557495117,25.760000228881836,25.3799991607666,25.413999557495117
2018-08-07,1200,25.739999771118164,25.760000228881836,25.809999465942383,25.739999771118164,25.760000228881836
2018-08-06,5600,25.940000534057617,25.829999923706055,25.940000534057617,25.799999237060547,25.829999923706055
2018-08-03,3200,25.788999557495117,25.878000259399414,25.89900016784668,25.75,25.878000259399414
2018-08-02,1800,25.790000915527344,25.690000534057617,25.790000915527344,25.559999465942383,25.690000534057617
2018-08-01,1800,26.100000381469727,25.780000686645508,26.100000381469727,25.780000686645508,25.780000686645508
2018-07-31,4700,25.600000381469727,25.95199966430664,25.958999633789062,25.600000381469727,25.95199966430664
2018-07-30,24200,25.989999771118164,25.69300079345703,25.989999771118164,25.670000076293945,25.69300079345703
2018-07-27,8900,26.110000610351562,25.850000381469727,26.110000610351562,25.81999969482422,25.850000381469727
2018-07-26,2700,26.5,26.312000274658203,26.599000930786133,26.312000274658203,26.312000274658203
2018-07-25,3100,26.260000228881836,26.489999771118164,26.489999771118164,26.260000228881836,26.489999771118164
2018-07-24,4800,26.27199935913086,26.159000396728516,26.31999969482422,26.13800048828125,26.159000396728516
2018-07-23,2600,26.389999389648438,26.31999969482422,26.389999389648438,26.209999084472656,26.31999969482422
2018-07-20,3200,26.389999389648438,26.280000686645508,26.389999389648438,26.250999450683594,26.280000686645508
2018-07-19,4500,26.209999084472656,26.191999435424805,26.209999084472656,25.850000381469727,26.191999435424805
2018-07-18,3200,26.048999786376953,26.045000076293945,26.048999786376953,26.023000717163086,26.045000076293945
2018-07-17,900,26.149999618530273,26.125,26.18899917602539,26.125,26.125
2018-07-16,3500,26.3700008392334,25.993999481201172,26.3700008392334,25.993999481201172,25.993999481201172
2018-07-13,5000,26.34000015258789,26.34000015258789,26.34000015258789,26.270999908447266,26.34000015258789
2018-07-12,3300,26.22800064086914,26.231000900268555,26.30500030517578,26.170000076293945,26.231000900268555
2018-07-11,1200,26.34000015258789,26.260000228881836,26.350000381469727,26.260000228881836,26.260000228881836
2018-07-10,2100,26.415000915527344,26.3700008392334,26.415000915527344,26.3700008392334,26.3700008392334
2018-07-09,3000,26.299999237060547,26.325000762939453,26.34000015258789,26.260000228881836,26.325000762939453
2018-07-06,5200,26.1299991607666,26.290000915527344,26.399999618530273,26.1200008392334,26.290000915527344
2018-07-05,6200,25.940000534057617,26.010000228881836,26.024999618530273,25.790000915527344,26.010000228881836
2018-07-03,1200,25.84000015258789,25.823999404907227,25.84000015258789,25.674999237060547,25.823999404907227
2018-07-02,2700,25.56999969482422,25.687999725341797,25.687999725341797,25.457000732421875,25.687999725341797
2018-06-29,4800,25.700000762939453,25.70199966430664,25.749000549316406,25.552000045776367,25.70199966430664
2018-06-28,1500,25.610000610351562,25.739999771118164,25.739999771118164,25.472000122070312,25.739999771118164
